STATIONS_ID;MESS_DATUM;  QN;DS_10;GS_10;SD_10;LS_10;eor
       1420;202002270820;    3;  -999;  -999;   0.000;-999;eor
       1420;202002270830;    3;  -999;  -999;   0.000;-999;eor
       1420;202002270840;    3;  -999;  -999;   0.000;-999;eor
       1420;202002270850;    3;  -999;  -999;   0.000;-999;eor
       1420;202002270900;    3;  -999;  -999;   0.000;-999;eor
       1420;202002270910;    3;  -999;  -999;   0.000;-999;eor
       1420;202002270920;    3;  -999;  -999;   0.000;-999;eor
       1420;202002270930;    3;  -999;  -999;   0.000;-999;eor
       1420;202002270940;    3;  -999;  -999;   0.000;-999;eor
       1420;202002270950;    3;  -999;  -999;   0.000;-999;eor
       1420;202002271000;    3;  -999;  -999;   0.000;-999;eor
       1420;202002271010;    3;  -999;  -999;   0.000;-999;eor
       1420;202002271020;    3;  -999;  -999;   0.000;-999;eor
       1420;202002271030;    3;  -999;  -999;   0.000;-999;eor
       1420;202002271040;    3;  -999;  -999;   0.000;-999;eor
       1420;202002271050;    3;  -999;  -999;   0.000;-999;eor
       1420;202002271100;    3;  -999;  -999;   0.000;-999;eor
       1420;202002271110;    3;  -999;  -999;   0.000;-999;eor
       1420;202002271120;    3;  -999;  -999;   0.000;-999;eor
       1420;202002271130;    3;  -999;  -999;   0.000;-999;eor
       1420;202002271140;    3;  -999;  -999;   0.000;-999;eor
       1420;202002271150;    3;  -999;  -999;   0.000;-999;eor
       1420;202002271200;    3;  -999;  -999;   0.000;-999;eor
       1420;202002271210;    3;  -999;  -999;   0.000;-999;eor
       1420;202002271220;    3;  -999;  -999;   0.000;-999;eor
       1420;202002271230;    3;  -999;  -999;   0.000;-999;eor
       1420;202002271240;    3;  -999;  -999;   0.000;-999;eor
       1420;202002271250;    3;  -999;  -999;   0.000;-999;eor
       1420;202002271300;    3;  -999;  -999;   0.000;-999;eor
       1420;202002271310;    3;  -999;  -999;   0.000;-999;eor
       1420;202002271320;    3;  -999;  -999;   0.000;-999;eor
       1420;202002271330;    3;  -999;  -999;   0.000;-999;eor
       1420;202002271340;    3;  -999;  -999;   0.000;-999;eor
       1420;202002271350;    3;  -999;  -999;   0.000;-999;eor
       1420;202002271400;    3;  -999;  -999;   0.000;-999;eor
       1420;202002271410;    3;  -999;  -999;   0.000;-999;eor
       1420;202002271420;    3;  -999;  -999;   0.000;-999;eor
       1420;202002271430;    3;  -999;  -999;   0.000;-999;eor
       1420;202002271440;    3;  -999;  -999;   0.000;-999;eor
       1420;202002271450;    3;  -999;  -999;   0.000;-999;eor
       1420;202002271500;    3;  -999;  -999;   0.000;-999;eor
       1420;202002271510;    3;  -999;  -999;   0.000;-999;eor
       1420;202002271520;    3;  -999;  -999;   0.000;-999;eor
       1420;202002271530;    3;  -999;  -999;   0.000;-999;eor
       1420;202002271540;    3;  -999;  -999;   0.000;-999;eor
       1420;202002271550;    3;  -999;  -999;   0.000;-999;eor
       1420;202002271600;    3;  -999;  -999;   0.000;-999;eor
       1420;202002271610;    3;  -999;  -999;   0.000;-999;eor
       1420;202002271620;    3;  -999;  -999;   0.000;-999;eor
       1420;202002271630;    3;  -999;  -999;   0.000;-999;eor
       1420;202002271640;    3;  -999;  -999;   0.000;-999;eor
       1420;202002271650;    3;  -999;  -999;   0.000;-999;eor
       1420;202002271700;    3;  -999;  -999;   0.000;-999;eor
       1420;202002271710;    3;  -999;  -999;   0.000;-999;eor
       1420;202002271720;    3;  -999;  -999;   0.000;-999;eor
       1420;202002271730;    3;  -999;  -999;   0.000;-999;eor
       1420;202002271740;    3;  -999;  -999;   0.000;-999;eor
       1420;202002271750;    3;  -999;  -999;   0.000;-999;eor
       1420;202002271800;    3;  -999;  -999;   0.000;-999;eor
       1420;202002271810;    3;  -999;  -999;   0.000;-999;eor
       1420;202002271820;    3;  -999;  -999;   0.000;-999;eor
       1420;202002271830;    3;  -999;  -999;   0.000;-999;eor
       1420;202002271840;    3;  -999;  -999;   0.000;-999;eor
       1420;202002271850;    3;  -999;  -999;   0.000;-999;eor
       1420;202002271900;    3;  -999;  -999;   0.000;-999;eor
       1420;202002271910;    3;  -999;  -999;   0.000;-999;eor
       1420;202002271920;    3;  -999;  -999;   0.000;-999;eor
       1420;202002271930;    3;  -999;  -999;   0.000;-999;eor
       1420;202002271940;    3;  -999;  -999;   0.000;-999;eor
       1420;202002271950;    3;  -999;  -999;   0.000;-999;eor
       1420;202002272000;    3;  -999;  -999;   0.000;-999;eor
       1420;202002272010;    3;  -999;  -999;   0.000;-999;eor
       1420;202002272020;    3;  -999;  -999;   0.000;-999;eor
       1420;202002272030;    3;  -999;  -999;   0.000;-999;eor
       1420;202002272040;    3;  -999;  -999;   0.000;-999;eor
       1420;202002272050;    3;  -999;  -999;   0.000;-999;eor
       1420;202002272100;    3;  -999;  -999;   0.000;-999;eor
       1420;202002272110;    3;  -999;  -999;   0.000;-999;eor
       1420;202002272120;    3;  -999;  -999;   0.000;-999;eor
       1420;202002272130;    3;  -999;  -999;   0.000;-999;eor
       1420;202002272140;    3;  -999;  -999;   0.000;-999;eor
       1420;202002272150;    3;  -999;  -999;   0.000;-999;eor
       1420;202002272200;    3;  -999;  -999;   0.000;-999;eor
       1420;202002272210;    3;  -999;  -999;   0.000;-999;eor
       1420;202002272220;    3;  -999;  -999;   0.000;-999;eor
       1420;202002272230;    3;  -999;  -999;   0.000;-999;eor
       1420;202002272240;    3;  -999;  -999;   0.000;-999;eor
       1420;202002272250;    3;  -999;  -999;   0.000;-999;eor
       1420;202002272300;    3;  -999;  -999;   0.000;-999;eor
       1420;202002272310;    3;  -999;  -999;   0.000;-999;eor
       1420;202002272320;    3;  -999;  -999;   0.000;-999;eor
       1420;202002272330;    3;  -999;  -999;   0.000;-999;eor
       1420;202002272340;    3;  -999;  -999;   0.000;-999;eor
       1420;202002272350;    3;  -999;  -999;   0.000;-999;eor
       1420;202002280000;    3;  -999;  -999;   0.000;-999;eor
       1420;202002280010;    3;  -999;  -999;   0.000;-999;eor
       1420;202002280020;    3;  -999;  -999;   0.000;-999;eor
       1420;202002280030;    3;  -999;  -999;   0.000;-999;eor
       1420;202002280040;    3;  -999;  -999;   0.000;-999;eor
       1420;202002280050;    3;  -999;  -999;   0.000;-999;eor
       1420;202002280100;    3;  -999;  -999;   0.000;-999;eor
       1420;202002280110;    3;  -999;  -999;   0.000;-999;eor
       1420;202002280120;    3;  -999;  -999;   0.000;-999;eor
       1420;202002280130;    3;  -999;  -999;   0.000;-999;eor
       1420;202002280140;    3;  -999;  -999;   0.000;-999;eor
       1420;202002280150;    3;  -999;  -999;   0.000;-999;eor
       1420;202002280200;    3;  -999;  -999;   0.000;-999;eor
       1420;202002280210;    3;  -999;  -999;   0.000;-999;eor
       1420;202002280220;    3;  -999;  -999;   0.000;-999;eor
       1420;202002280230;    3;  -999;  -999;   0.000;-999;eor
       1420;202002280240;    3;  -999;  -999;   0.000;-999;eor
       1420;202002280250;    3;  -999;  -999;   0.000;-999;eor
       1420;202002280300;    3;  -999;  -999;   0.000;-999;eor
       1420;202002280310;    3;  -999;  -999;   0.000;-999;eor
       1420;202002280320;    3;  -999;  -999;   0.000;-999;eor
       1420;202002280330;    3;  -999;  -999;   0.000;-999;eor
       1420;202002280340;    3;  -999;  -999;   0.000;-999;eor
       1420;202002280350;    3;  -999;  -999;   0.000;-999;eor
       1420;202002280400;    3;  -999;  -999;   0.000;-999;eor
       1420;202002280410;    3;  -999;  -999;   0.000;-999;eor
       1420;202002280420;    3;  -999;  -999;   0.000;-999;eor
       1420;202002280430;    3;  -999;  -999;   0.000;-999;eor
       1420;202002280440;    3;  -999;  -999;   0.000;-999;eor
       1420;202002280450;    3;  -999;  -999;   0.000;-999;eor
       1420;202002280500;    3;  -999;  -999;   0.000;-999;eor
       1420;202002280510;    3;  -999;  -999;   0.000;-999;eor
       1420;202002280520;    3;  -999;  -999;   0.000;-999;eor
       1420;202002280530;    3;  -999;  -999;   0.000;-999;eor
       1420;202002280540;    3;  -999;  -999;   0.000;-999;eor
       1420;202002280550;    3;  -999;  -999;   0.000;-999;eor
       1420;202002280600;    3;  -999;  -999;   0.000;-999;eor
       1420;202002280610;    3;  -999;  -999;   0.000;-999;eor
       1420;202002280620;    3;  -999;  -999;   0.000;-999;eor
       1420;202002280630;    3;  -999;  -999;   0.000;-999;eor
       1420;202002280640;    3;  -999;  -999;   0.000;-999;eor
       1420;202002280650;    3;  -999;  -999;   0.000;-999;eor
       1420;202002280700;    3;  -999;  -999;   0.000;-999;eor
       1420;202002280710;    3;  -999;  -999;   0.050;-999;eor
       1420;202002280720;    3;  -999;  -999;   0.083;-999;eor
       1420;202002280730;    3;  -999;  -999;   0.167;-999;eor
       1420;202002280740;    3;  -999;  -999;   0.167;-999;eor
       1420;202002280750;    3;  -999;  -999;   0.167;-999;eor
       1420;202002280800;    3;  -999;  -999;   0.167;-999;eor
       1420;202002280810;    3;  -999;  -999;   0.167;-999;eor
       1420;202002280820;    3;  -999;  -999;   0.167;-999;eor
       1420;202002280830;    3;  -999;  -999;   0.167;-999;eor
       1420;202002280840;    3;  -999;  -999;   0.167;-999;eor
       1420;202002280850;    3;  -999;  -999;   0.167;-999;eor
       1420;202002280900;    3;  -999;  -999;   0.167;-999;eor
       1420;202002280910;    3;  -999;  -999;   0.167;-999;eor
       1420;202002280920;    3;  -999;  -999;   0.167;-999;eor
       1420;202002280930;    3;  -999;  -999;   0.150;-999;eor
       1420;202002280940;    3;  -999;  -999;   0.167;-999;eor
       1420;202002280950;    3;  -999;  -999;   0.167;-999;eor
       1420;202002281000;    3;  -999;  -999;   0.167;-999;eor
       1420;202002281010;    3;  -999;  -999;   0.167;-999;eor
       1420;202002281020;    3;  -999;  -999;   0.167;-999;eor
       1420;202002281030;    3;  -999;  -999;   0.167;-999;eor
       1420;202002281040;    3;  -999;  -999;   0.150;-999;eor
       1420;202002281050;    3;  -999;  -999;   0.050;-999;eor
       1420;202002281100;    3;  -999;  -999;   0.017;-999;eor
       1420;202002281110;    3;  -999;  -999;   0.150;-999;eor
       1420;202002281120;    3;  -999;  -999;   0.167;-999;eor
       1420;202002281130;    3;  -999;  -999;   0.167;-999;eor
       1420;202002281140;    3;  -999;  -999;   0.167;-999;eor
       1420;202002281150;    3;  -999;  -999;   0.150;-999;eor
       1420;202002281200;    3;  -999;  -999;   0.167;-999;eor
       1420;202002281210;    3;  -999;  -999;   0.167;-999;eor
       1420;202002281220;    3;  -999;  -999;   0.167;-999;eor
       1420;202002281230;    3;  -999;  -999;   0.133;-999;eor
       1420;202002281240;    3;  -999;  -999;   0.083;-999;eor
       1420;202002281250;    3;  -999;  -999;   0.100;-999;eor
       1420;202002281300;    3;  -999;  -999;   0.133;-999;eor
       1420;202002281310;    3;  -999;  -999;   0.117;-999;eor
       1420;202002281320;    3;  -999;  -999;   0.083;-999;eor
       1420;202002281330;    3;  -999;  -999;   0.150;-999;eor
       1420;202002281340;    3;  -999;  -999;   0.150;-999;eor
       1420;202002281350;    3;  -999;  -999;   0.117;-999;eor
       1420;202002281400;    3;  -999;  -999;   0.133;-999;eor
       1420;202002281410;    3;  -999;  -999;   0.150;-999;eor
       1420;202002281420;    3;  -999;  -999;   0.167;-999;eor
       1420;202002281430;    3;  -999;  -999;   0.117;-999;eor
       1420;202002281440;    3;  -999;  -999;   0.117;-999;eor
       1420;202002281450;    3;  -999;  -999;   0.133;-999;eor
       1420;202002281500;    3;  -999;  -999;   0.083;-999;eor
       1420;202002281510;    3;  -999;  -999;   0.000;-999;eor
       1420;202002281520;    3;  -999;  -999;   0.000;-999;eor
       1420;202002281530;    3;  -999;  -999;   0.000;-999;eor
       1420;202002281540;    3;  -999;  -999;   0.117;-999;eor
       1420;202002281550;    3;  -999;  -999;   0.167;-999;eor
       1420;202002281600;    3;  -999;  -999;   0.117;-999;eor
       1420;202002281610;    3;  -999;  -999;   0.167;-999;eor
       1420;202002281620;    3;  -999;  -999;   0.000;-999;eor
       1420;202002281630;    3;  -999;  -999;   0.000;-999;eor
       1420;202002281640;    3;  -999;  -999;   0.000;-999;eor
       1420;202002281650;    3;  -999;  -999;   0.000;-999;eor
       1420;202002281700;    3;  -999;  -999;   0.000;-999;eor
       1420;202002281710;    3;  -999;  -999;   0.000;-999;eor
       1420;202002281720;    3;  -999;  -999;   0.000;-999;eor
       1420;202002281730;    3;  -999;  -999;   0.000;-999;eor
       1420;202002281740;    3;  -999;  -999;   0.000;-999;eor
       1420;202002281750;    3;  -999;  -999;   0.000;-999;eor
       1420;202002281800;    3;  -999;  -999;   0.000;-999;eor
       1420;202002281810;    3;  -999;  -999;   0.000;-999;eor
       1420;202002281820;    3;  -999;  -999;   0.000;-999;eor
       1420;202002281830;    3;  -999;  -999;   0.000;-999;eor
       1420;202002281840;    3;  -999;  -999;   0.000;-999;eor
       1420;202002281850;    3;  -999;  -999;   0.000;-999;eor
       1420;202002281900;    3;  -999;  -999;   0.000;-999;eor
       1420;202002281910;    3;  -999;  -999;   0.000;-999;eor
       1420;202002281920;    3;  -999;  -999;   0.000;-999;eor
       1420;202002281930;    3;  -999;  -999;   0.000;-999;eor
       1420;202002281940;    3;  -999;  -999;   0.000;-999;eor
       1420;202002281950;    3;  -999;  -999;   0.000;-999;eor
       1420;202002282000;    3;  -999;  -999;   0.000;-999;eor
       1420;202002282010;    3;  -999;  -999;   0.000;-999;eor
       1420;202002282020;    3;  -999;  -999;   0.000;-999;eor
       1420;202002282030;    3;  -999;  -999;   0.000;-999;eor
       1420;202002282040;    3;  -999;  -999;   0.000;-999;eor
       1420;202002282050;    3;  -999;  -999;   0.000;-999;eor
       1420;202002282100;    3;  -999;  -999;   0.000;-999;eor
       1420;202002282110;    3;  -999;  -999;   0.000;-999;eor
       1420;202002282120;    3;  -999;  -999;   0.000;-999;eor
       1420;202002282130;    3;  -999;  -999;   0.000;-999;eor
       1420;202002282140;    3;  -999;  -999;   0.000;-999;eor
       1420;202002282150;    3;  -999;  -999;   0.000;-999;eor
       1420;202002282200;    3;  -999;  -999;   0.000;-999;eor
       1420;202002282210;    3;  -999;  -999;   0.000;-999;eor
       1420;202002282220;    3;  -999;  -999;   0.000;-999;eor
       1420;202002282230;    3;  -999;  -999;   0.000;-999;eor
       1420;202002282240;    3;  -999;  -999;   0.000;-999;eor
       1420;202002282250;    3;  -999;  -999;   0.000;-999;eor
       1420;202002282300;    3;  -999;  -999;   0.000;-999;eor
       1420;202002282310;    3;  -999;  -999;   0.000;-999;eor
       1420;202002282320;    3;  -999;  -999;   0.000;-999;eor
       1420;202002282330;    3;  -999;  -999;   0.000;-999;eor
       1420;202002282340;    3;  -999;  -999;   0.000;-999;eor
       1420;202002282350;    3;  -999;  -999;   0.000;-999;eor
       1420;202002290000;    3;  -999;  -999;   0.000;-999;eor
       1420;202002290010;    3;  -999;  -999;   0.000;-999;eor
       1420;202002290020;    3;  -999;  -999;   0.000;-999;eor
       1420;202002290030;    3;  -999;  -999;   0.000;-999;eor
       1420;202002290040;    3;  -999;  -999;   0.000;-999;eor
       1420;202002290050;    3;  -999;  -999;   0.000;-999;eor
       1420;202002290100;    3;  -999;  -999;   0.000;-999;eor
       1420;202002290110;    3;  -999;  -999;   0.000;-999;eor
       1420;202002290120;    3;  -999;  -999;   0.000;-999;eor
       1420;202002290130;    3;  -999;  -999;   0.000;-999;eor
       1420;202002290140;    3;  -999;  -999;   0.000;-999;eor
       1420;202002290150;    3;  -999;  -999;   0.000;-999;eor
       1420;202002290200;    3;  -999;  -999;   0.000;-999;eor
       1420;202002290210;    3;  -999;  -999;   0.000;-999;eor
       1420;202002290220;    3;  -999;  -999;   0.000;-999;eor
       1420;202002290230;    3;  -999;  -999;   0.000;-999;eor
       1420;202002290240;    3;  -999;  -999;   0.000;-999;eor
       1420;202002290250;    3;  -999;  -999;   0.000;-999;eor
       1420;202002290300;    3;  -999;  -999;   0.000;-999;eor
       1420;202002290310;    3;  -999;  -999;   0.000;-999;eor
       1420;202002290320;    3;  -999;  -999;   0.000;-999;eor
       1420;202002290330;    3;  -999;  -999;   0.000;-999;eor
       1420;202002290340;    3;  -999;  -999;   0.000;-999;eor
       1420;202002290350;    3;  -999;  -999;   0.000;-999;eor
       1420;202002290400;    3;  -999;  -999;   0.000;-999;eor
       1420;202002290410;    3;  -999;  -999;   0.000;-999;eor
       1420;202002290420;    3;  -999;  -999;   0.000;-999;eor
       1420;202002290430;    3;  -999;  -999;   0.000;-999;eor
       1420;202002290440;    3;  -999;  -999;   0.000;-999;eor
       1420;202002290450;    3;  -999;  -999;   0.000;-999;eor
       1420;202002290500;    3;  -999;  -999;   0.000;-999;eor
       1420;202002290510;    3;  -999;  -999;   0.000;-999;eor
       1420;202002290520;    3;  -999;  -999;   0.000;-999;eor
       1420;202002290530;    3;  -999;  -999;   0.000;-999;eor
       1420;202002290540;    3;  -999;  -999;   0.000;-999;eor
       1420;202002290550;    3;  -999;  -999;   0.000;-999;eor
       1420;202002290600;    3;  -999;  -999;   0.000;-999;eor
       1420;202002290610;    3;  -999;  -999;   0.000;-999;eor
       1420;202002290620;    3;  -999;  -999;   0.000;-999;eor
       1420;202002290630;    3;  -999;  -999;   0.000;-999;eor
       1420;202002290640;    3;  -999;  -999;   0.000;-999;eor
       1420;202002290650;    3;  -999;  -999;   0.000;-999;eor
       1420;202002290700;    3;  -999;  -999;   0.000;-999;eor
       1420;202002290710;    3;  -999;  -999;   0.000;-999;eor
       1420;202002290720;    3;  -999;  -999;   0.000;-999;eor
       1420;202002290730;    3;  -999;  -999;   0.000;-999;eor
       1420;202002290740;    3;  -999;  -999;   0.000;-999;eor
       1420;202002290750;    3;  -999;  -999;   0.000;-999;eor
       1420;202002290800;    3;  -999;  -999;   0.000;-999;eor
       1420;202002290810;    3;  -999;  -999;   0.000;-999;eor
       1420;202002290820;    3;  -999;  -999;   0.000;-999;eor
       1420;202002290830;    3;  -999;  -999;   0.150;-999;eor
       1420;202002290840;    3;  -999;  -999;   0.167;-999;eor
       1420;202002290850;    3;  -999;  -999;   0.167;-999;eor
       1420;202002290900;    3;  -999;  -999;   0.167;-999;eor
       1420;202002290910;    3;  -999;  -999;   0.083;-999;eor
       1420;202002290920;    3;  -999;  -999;   0.000;-999;eor
       1420;202002290930;    3;  -999;  -999;   0.167;-999;eor
       1420;202002290940;    3;  -999;  -999;   0.133;-999;eor
       1420;202002290950;    3;  -999;  -999;   0.150;-999;eor
       1420;202002291000;    3;  -999;  -999;   0.100;-999;eor
       1420;202002291010;    3;  -999;  -999;   0.017;-999;eor
       1420;202002291020;    3;  -999;  -999;   0.100;-999;eor
       1420;202002291030;    3;  -999;  -999;   0.167;-999;eor
       1420;202002291040;    3;  -999;  -999;   0.167;-999;eor
       1420;202002291050;    3;  -999;  -999;   0.167;-999;eor
       1420;202002291100;    3;  -999;  -999;   0.167;-999;eor
       1420;202002291110;    3;  -999;  -999;   0.067;-999;eor
       1420;202002291120;    3;  -999;  -999;   0.000;-999;eor
       1420;202002291130;    3;  -999;  -999;   0.000;-999;eor
       1420;202002291140;    3;  -999;  -999;   0.000;-999;eor
       1420;202002291150;    3;  -999;  -999;   0.000;-999;eor
       1420;202002291200;    3;  -999;  -999;   0.000;-999;eor
       1420;202002291210;    3;  -999;  -999;   0.000;-999;eor
       1420;202002291220;    3;  -999;  -999;   0.000;-999;eor
       1420;202002291230;    3;  -999;  -999;   0.000;-999;eor
       1420;202002291240;    3;  -999;  -999;   0.000;-999;eor
       1420;202002291250;    3;  -999;  -999;   0.000;-999;eor
       1420;202002291300;    3;  -999;  -999;   0.000;-999;eor
       1420;202002291310;    3;  -999;  -999;   0.000;-999;eor
       1420;202002291320;    3;  -999;  -999;   0.017;-999;eor
       1420;202002291330;    3;  -999;  -999;   0.017;-999;eor
       1420;202002291340;    3;  -999;  -999;   0.000;-999;eor
       1420;202002291350;    3;  -999;  -999;   0.000;-999;eor
       1420;202002291400;    3;  -999;  -999;   0.000;-999;eor
       1420;202002291410;    3;  -999;  -999;   0.000;-999;eor
       1420;202002291420;    3;  -999;  -999;   0.000;-999;eor
       1420;202002291430;    3;  -999;  -999;   0.000;-999;eor
       1420;202002291440;    3;  -999;  -999;   0.000;-999;eor
       1420;202002291450;    3;  -999;  -999;   0.000;-999;eor
       1420;202002291500;    3;  -999;  -999;   0.000;-999;eor
       1420;202002291510;    3;  -999;  -999;   0.000;-999;eor
       1420;202002291520;    3;  -999;  -999;   0.000;-999;eor
       1420;202002291530;    3;  -999;  -999;   0.000;-999;eor
       1420;202002291540;    3;  -999;  -999;   0.000;-999;eor
       1420;202002291550;    3;  -999;  -999;   0.017;-999;eor
       1420;202002291600;    3;  -999;  -999;   0.017;-999;eor
       1420;202002291610;    3;  -999;  -999;   0.000;-999;eor
       1420;202002291620;    3;  -999;  -999;   0.000;-999;eor
       1420;202002291630;    3;  -999;  -999;   0.000;-999;eor
       1420;202002291640;    3;  -999;  -999;   0.000;-999;eor
       1420;202002291650;    3;  -999;  -999;   0.000;-999;eor
       1420;202002291700;    3;  -999;  -999;   0.000;-999;eor
       1420;202002291710;    3;  -999;  -999;   0.000;-999;eor
       1420;202002291720;    3;  -999;  -999;   0.000;-999;eor
       1420;202002291730;    3;  -999;  -999;   0.000;-999;eor
       1420;202002291740;    3;  -999;  -999;   0.000;-999;eor
       1420;202002291750;    3;  -999;  -999;   0.000;-999;eor
       1420;202002291800;    3;  -999;  -999;   0.000;-999;eor
       1420;202002291810;    3;  -999;  -999;   0.000;-999;eor
       1420;202002291820;    3;  -999;  -999;   0.000;-999;eor
       1420;202002291830;    3;  -999;  -999;   0.000;-999;eor
       1420;202002291840;    3;  -999;  -999;   0.000;-999;eor
       1420;202002291850;    3;  -999;  -999;   0.000;-999;eor
       1420;202002291900;    3;  -999;  -999;   0.000;-999;eor
       1420;202002291910;    3;  -999;  -999;   0.000;-999;eor
       1420;202002291920;    3;  -999;  -999;   0.000;-999;eor
       1420;202002291930;    3;  -999;  -999;   0.000;-999;eor
       1420;202002291940;    3;  -999;  -999;   0.000;-999;eor
       1420;202002291950;    3;  -999;  -999;   0.000;-999;eor
       1420;202002292000;    3;  -999;  -999;   0.000;-999;eor
       1420;202002292010;    3;  -999;  -999;   0.000;-999;eor
       1420;202002292020;    3;  -999;  -999;   0.000;-999;eor
       1420;202002292030;    3;  -999;  -999;   0.000;-999;eor
       1420;202002292040;    3;  -999;  -999;   0.000;-999;eor
       1420;202002292050;    3;  -999;  -999;   0.000;-999;eor
       1420;202002292100;    3;  -999;  -999;   0.000;-999;eor
       1420;202002292110;    3;  -999;  -999;   0.000;-999;eor
       1420;202002292120;    3;  -999;  -999;   0.000;-999;eor
       1420;202002292130;    3;  -999;  -999;   0.000;-999;eor
       1420;202002292140;    3;  -999;  -999;   0.000;-999;eor
       1420;202002292150;    3;  -999;  -999;   0.000;-999;eor
       1420;202002292200;    3;  -999;  -999;   0.000;-999;eor
       1420;202002292210;    3;  -999;  -999;   0.000;-999;eor
       1420;202002292220;    3;  -999;  -999;   0.000;-999;eor
       1420;202002292230;    3;  -999;  -999;   0.000;-999;eor
       1420;202002292240;    3;  -999;  -999;   0.000;-999;eor
       1420;202002292250;    3;  -999;  -999;   0.000;-999;eor
       1420;202002292300;    3;  -999;  -999;   0.000;-999;eor
       1420;202002292310;    3;  -999;  -999;   0.000;-999;eor
       1420;202002292320;    3;  -999;  -999;   0.000;-999;eor
       1420;202002292330;    3;  -999;  -999;   0.000;-999;eor
       1420;202002292340;    3;  -999;  -999;   0.000;-999;eor
       1420;202002292350;    3;  -999;  -999;   0.000;-999;eor
       1420;202003010000;    3;  -999;  -999;   0.000;-999;eor
       1420;202003010010;    3;  -999;  -999;   0.000;-999;eor
       1420;202003010020;    3;  -999;  -999;   0.000;-999;eor
       1420;202003010030;    3;  -999;  -999;   0.000;-999;eor
       1420;202003010040;    3;  -999;  -999;   0.000;-999;eor
       1420;202003010050;    3;  -999;  -999;   0.000;-999;eor
       1420;202003010100;    3;  -999;  -999;   0.000;-999;eor
       1420;202003010110;    3;  -999;  -999;   0.000;-999;eor
       1420;202003010120;    3;  -999;  -999;   0.000;-999;eor
       1420;202003010130;    3;  -999;  -999;   0.000;-999;eor
       1420;202003010140;    3;  -999;  -999;   0.000;-999;eor
       1420;202003010150;    3;  -999;  -999;   0.000;-999;eor
       1420;202003010200;    3;  -999;  -999;   0.000;-999;eor
       1420;202003010210;    3;  -999;  -999;   0.000;-999;eor
       1420;202003010220;    3;  -999;  -999;   0.000;-999;eor
       1420;202003010230;    3;  -999;  -999;   0.000;-999;eor
       1420;202003010240;    3;  -999;  -999;   0.000;-999;eor
       1420;202003010250;    3;  -999;  -999;   0.000;-999;eor
       1420;202003010300;    3;  -999;  -999;   0.000;-999;eor
       1420;202003010310;    3;  -999;  -999;   0.000;-999;eor
       1420;202003010320;    3;  -999;  -999;   0.000;-999;eor
       1420;202003010330;    3;  -999;  -999;   0.000;-999;eor
       1420;202003010340;    3;  -999;  -999;   0.000;-999;eor
       1420;202003010350;    3;  -999;  -999;   0.000;-999;eor
       1420;202003010400;    3;  -999;  -999;   0.000;-999;eor
       1420;202003010410;    3;  -999;  -999;   0.000;-999;eor
       1420;202003010420;    3;  -999;  -999;   0.000;-999;eor
       1420;202003010430;    3;  -999;  -999;   0.000;-999;eor
       1420;202003010440;    3;  -999;  -999;   0.000;-999;eor
       1420;202003010450;    3;  -999;  -999;   0.000;-999;eor
       1420;202003010500;    3;  -999;  -999;   0.000;-999;eor
       1420;202003010510;    3;  -999;  -999;   0.000;-999;eor
       1420;202003010520;    3;  -999;  -999;   0.000;-999;eor
       1420;202003010530;    3;  -999;  -999;   0.000;-999;eor
       1420;202003010540;    3;  -999;  -999;   0.000;-999;eor
       1420;202003010550;    3;  -999;  -999;   0.000;-999;eor
       1420;202003010600;    3;  -999;  -999;   0.000;-999;eor
       1420;202003010610;    3;  -999;  -999;   0.000;-999;eor
       1420;202003010620;    3;  -999;  -999;   0.000;-999;eor
       1420;202003010630;    3;  -999;  -999;   0.000;-999;eor
       1420;202003010640;    3;  -999;  -999;   0.000;-999;eor
       1420;202003010650;    3;  -999;  -999;   0.000;-999;eor
       1420;202003010700;    3;  -999;  -999;   0.000;-999;eor
       1420;202003010710;    3;  -999;  -999;   0.000;-999;eor
       1420;202003010720;    3;  -999;  -999;   0.000;-999;eor
       1420;202003010730;    3;  -999;  -999;   0.000;-999;eor
       1420;202003010740;    3;  -999;  -999;   0.000;-999;eor
       1420;202003010750;    3;  -999;  -999;   0.000;-999;eor
       1420;202003010800;    3;  -999;  -999;   0.000;-999;eor
       1420;202003010810;    3;  -999;  -999;   0.000;-999;eor
       1420;202003010820;    3;  -999;  -999;   0.000;-999;eor
       1420;202003010830;    3;  -999;  -999;   0.000;-999;eor
       1420;202003010840;    3;  -999;  -999;   0.000;-999;eor
       1420;202003010850;    3;  -999;  -999;   0.000;-999;eor
       1420;202003010900;    3;  -999;  -999;   0.000;-999;eor
       1420;202003010910;    3;  -999;  -999;   0.000;-999;eor
       1420;202003010920;    3;  -999;  -999;   0.000;-999;eor
       1420;202003010930;    3;  -999;  -999;   0.067;-999;eor
       1420;202003010940;    3;  -999;  -999;   0.033;-999;eor
       1420;202003010950;    3;  -999;  -999;   0.033;-999;eor
       1420;202003011000;    3;  -999;  -999;   0.000;-999;eor
       1420;202003011010;    3;  -999;  -999;   0.017;-999;eor
       1420;202003011020;    3;  -999;  -999;   0.050;-999;eor
       1420;202003011030;    3;  -999;  -999;   0.000;-999;eor
       1420;202003011040;    3;  -999;  -999;   0.050;-999;eor
       1420;202003011050;    3;  -999;  -999;   0.133;-999;eor
       1420;202003011100;    3;  -999;  -999;   0.167;-999;eor
       1420;202003011110;    3;  -999;  -999;   0.167;-999;eor
